Destination Latitude,Destination Longitude,Origin Airport Name,City,Country,Origin Latitude,Origin Longitude,Business Passangers,Passangers,Destination Name,Destination Code,Departure Date Month,Destination Country Name,Origin,Route_Type
27.1783,33.7994,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,38,Hurghada,HRG,01-10-2019,Egypte,LUX,LUX-HRG
27.1783,33.7994,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,20,Hurghada,HRG,01-06-2020,Egypte,LUX,LUX-HRG
36.6749,-4.4991,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,24,Malaga,AGP,01-11-2019,Spain,LUX,LUX-AGP
28.4527,-13.8638,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,40,Fuerteventura,FUE,01-11-2019,Spain,LUX,LUX-FUE
28.9455,-13.6052,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,30,Lanzarote,ACE,01-09-2020,Spain,LUX,LUX-ACE
28.9455,-13.6052,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,3,60,Lanzarote,ACE,01-12-2019,Spain,LUX,LUX-ACE
39.5517,2.7388,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,1,13,Palma Mallorca,PMI,01-12-2019,Spain,LUX,LUX-PMI
39.5517,2.7388,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,1,10,Palma Mallorca,PMI,01-12-2019,Spain,LUX,LUX-PMI
36.8987,30.8005,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,5,65,Antalya,AYT,01-09-2020,Turquie,LUX,LUX-AYT
27.1783,33.7994,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,4,64,Hurghada,HRG,01-06-2020,Egypte,LUX,LUX-HRG
16.1365,-22.8889,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,28,Boa Vista,BVC,01-01-2020,Cap Vert,LUX,LUX-BVC
36.7446,-6.0601,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,3,42,Jerez,XRY,01-08-2020,Spain,LUX,LUX-XRY
28.4527,-13.8638,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,36,Fuerteventura,FUE,01-12-2019,Spain,LUX,LUX-FUE
39.5517,2.7388,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,28,Palma Mallorca,PMI,01-10-2019,Spain,LUX,LUX-PMI
28.4527,-13.8638,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,38,Fuerteventura,FUE,01-12-2019,Spain,LUX,LUX-FUE
27.1783,33.7994,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,24,Hurghada,HRG,01-11-2019,Egypte,LUX,LUX-HRG
36.6749,-4.4991,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,30,Malaga,AGP,01-01-2020,Spain,LUX,LUX-AGP
36.8439,-2.3701,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,38,Almeria,LEI,01-05-2020,Spain,LUX,LUX-LEI
27.9319,-15.3866,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,32,Gran Canaria,LPA,01-05-2020,Spain,LUX,LUX-LPA
27.1783,33.7994,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,4,44,Hurghada,HRG,01-10-2020,Egypte,LUX,LUX-HRG
39.5517,2.7388,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,7,77,Palma Mallorca,PMI,01-10-2019,Spain,LUX,LUX-PMI
39.5517,2.7388,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,30,Palma Mallorca,PMI,01-11-2019,Spain,LUX,LUX-PMI
37.0144,-7.9659,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,20,Faro,FAO,01-05-2020,Portugal,LUX,LUX-FAO
41.2971,2.0785,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,36,Barcelone,BCN,01-11-2019,Spain,LUX,LUX-BCN
28.9455,-13.6052,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,32,Lanzarote,ACE,01-04-2020,Spain,LUX,LUX-ACE
36.6749,-4.4991,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,38,Malaga,AGP,01-11-2019,Spain,LUX,LUX-AGP
28.0445,-16.5725,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,36,Tenerife Sud,TFS,01-12-2019,Spain,LUX,LUX-TFS
33.875,10.7755,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,26,Djerba,DJE,01-11-2019,Tunisie,LUX,LUX-DJE
36.4054,28.0862,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,4,60,Rhodos,RHO,01-10-2019,Grece,LUX,LUX-RHO
39.8626,4.2186,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,4,52,Minorca,MAH,01-07-2020,Spain,LUX,LUX-MAH
37.0144,-7.9659,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,4,52,Faro,FAO,01-05-2020,Portugal,LUX,LUX-FAO
39.5517,2.7388,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,24,Palma Mallorca,PMI,01-10-2019,Spain,LUX,LUX-PMI
36.6749,-4.4991,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,24,Malaga,AGP,01-11-2019,Spain,LUX,LUX-AGP
42.5696,27.5152,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,5,75,Burgas,BOJ,01-05-2020,Bulgarie,LUX,LUX-BOJ
27.1783,33.7994,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,20,Hurghada,HRG,01-12-2019,Egypte,LUX,LUX-HRG
27.9319,-15.3866,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,1,13,Gran Canaria,LPA,01-11-2019,Spain,LUX,LUX-LPA
36.6749,-4.4991,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,34,Malaga,AGP,01-11-2019,Spain,LUX,LUX-AGP
36.6749,-4.4991,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,20,Malaga,AGP,01-11-2019,Spain,LUX,LUX-AGP
16.7414,-22.9494,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,34,Sal,SID,01-01-2020,Cap Vert,LUX,LUX-SID
37.0144,-7.9659,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,3,33,Faro,FAO,01-10-2020,Portugal,LUX,LUX-FAO
32.6979,-16.7745,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,28,Madeira,FNC,01-12-2019,Portugal,LUX,LUX-FNC
33.875,10.7755,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,22,Djerba,DJE,01-05-2020,Tunisie,LUX,LUX-DJE
27.9319,-15.3866,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,36,Gran Canaria,LPA,01-11-2019,Spain,LUX,LUX-LPA
36.4054,28.0862,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,20,Rhodos,RHO,01-10-2019,Grece,LUX,LUX-RHO
32.6979,-16.7745,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,32,Madeira,FNC,01-11-2019,Portugal,LUX,LUX-FNC
28.4527,-13.8638,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,1,18,Fuerteventura,FUE,01-12-2019,Spain,LUX,LUX-FUE
27.1783,33.7994,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,36,Hurghada,HRG,01-01-2020,Egypte,LUX,LUX-HRG
36.6749,-4.4991,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,36,Malaga,AGP,01-11-2019,Spain,LUX,LUX-AGP
27.1783,33.7994,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,34,Hurghada,HRG,01-11-2019,Egypte,LUX,LUX-HRG
39.8626,4.2186,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,36,Minorca,MAH,01-05-2020,Spain,LUX,LUX-MAH
32.6979,-16.7745,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,32,Madeira,FNC,01-11-2019,Portugal,LUX,LUX-FNC
16.1365,-22.8889,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,20,Boa Vista,BVC,01-10-2019,Cap Vert,LUX,LUX-BVC
36.7446,-6.0601,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,34,Jerez,XRY,01-05-2020,Spain,LUX,LUX-XRY
27.1783,33.7994,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,22,Hurghada,HRG,01-01-2020,Egypte,LUX,LUX-HRG
28.9455,-13.6052,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,24,Lanzarote,ACE,01-10-2019,Spain,LUX,LUX-ACE
27.1783,33.7994,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,32,Hurghada,HRG,01-02-2020,Egypte,LUX,LUX-HRG
36.7446,-6.0601,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,4,56,Jerez,XRY,01-06-2020,Spain,LUX,LUX-XRY
25.5571,34.5837,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,4,44,Marsa Alam,RMF,01-04-2020,Egypte,LUX,LUX-RMF
39.5517,2.7388,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,4,76,Palma Mallorca,PMI,01-09-2020,Spain,LUX,LUX-PMI
16.7414,-22.9494,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,30,Sal,SID,01-12-2019,Cap Vert,LUX,LUX-SID
37.0144,-7.9659,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,34,Faro,FAO,01-09-2020,Portugal,LUX,LUX-FAO
37.0144,-7.9659,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,32,Faro,FAO,01-06-2020,Portugal,LUX,LUX-FAO
37.0144,-7.9659,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,32,Faro,FAO,01-11-2019,Portugal,LUX,LUX-FAO
36.7446,-6.0601,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,32,Jerez,XRY,01-05-2020,Spain,LUX,LUX-XRY
33.875,10.7755,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,26,Djerba,DJE,01-12-2019,Tunisie,LUX,LUX-DJE
28.4527,-13.8638,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,5,95,Fuerteventura,FUE,01-07-2020,Spain,LUX,LUX-FUE
36.6749,-4.4991,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,20,Malaga,AGP,01-10-2019,Spain,LUX,LUX-AGP
42.5696,27.5152,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,40,Burgas,BOJ,01-05-2020,Bulgarie,LUX,LUX-BOJ
28.4527,-13.8638,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,1,16,Fuerteventura,FUE,01-11-2019,Spain,LUX,LUX-FUE
28.4527,-13.8638,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,20,Fuerteventura,FUE,01-11-2019,Spain,LUX,LUX-FUE
27.1783,33.7994,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,20,Hurghada,HRG,01-11-2019,Egypte,LUX,LUX-HRG
28.0445,-16.5725,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,1,14,Tenerife Sud,TFS,01-09-2020,Spain,LUX,LUX-TFS
36.6749,-4.4991,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,40,Malaga,AGP,01-11-2019,Spain,LUX,LUX-AGP
36.7446,-6.0601,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,6,120,Jerez,XRY,01-04-2020,Spain,LUX,LUX-XRY
null,null,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,20,Berlin,BER,01-12-2019,Allemagne,LUX,LUX-BER
27.1783,33.7994,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,26,Hurghada,HRG,01-01-2020,Egypte,LUX,LUX-HRG
28.0445,-16.5725,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,24,Tenerife Sud,TFS,01-11-2019,Spain,LUX,LUX-TFS
35.3397,25.1803,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,5,65,Heraklion,HER,01-10-2020,Grece,LUX,LUX-HER
66.5648,25.8304,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,5,65,Rovaniemi,RVN,01-02-2020,Finlande,LUX,LUX-RVN
27.1783,33.7994,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,1,15,Hurghada,HRG,01-11-2019,Egypte,LUX,LUX-HRG
36.4054,28.0862,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,5,80,Rhodos,RHO,01-07-2020,Grece,LUX,LUX-RHO
16.1365,-22.8889,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,28,Boa Vista,BVC,01-01-2020,Cap Vert,LUX,LUX-BVC
35.3397,25.1803,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,20,Heraklion,HER,01-10-2019,Grece,LUX,LUX-HER
41.2971,2.0785,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,28,Barcelone,BCN,01-02-2020,Spain,LUX,LUX-BCN
27.9319,-15.3866,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,30,Gran Canaria,LPA,01-11-2019,Spain,LUX,LUX-LPA
36.6749,-4.4991,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,28,Malaga,AGP,01-11-2019,Spain,LUX,LUX-AGP
33.875,10.7755,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,1,10,Djerba,DJE,01-11-2019,Tunisie,LUX,LUX-DJE
36.7446,-6.0601,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,4,60,Jerez,XRY,01-05-2020,Spain,LUX,LUX-XRY
53.6304,9.9882,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,34,Hamburg,HAM,01-12-2019,Allemagne,LUX,LUX-HAM
36.6749,-4.4991,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,3,39,Malaga,AGP,01-04-2020,Spain,LUX,LUX-AGP
36.7933,27.0917,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,30,Kos,KGS,01-07-2020,Grece,LUX,LUX-KGS
27.9319,-15.3866,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,32,Gran Canaria,LPA,01-09-2020,Spain,LUX,LUX-LPA
27.9319,-15.3866,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,26,Gran Canaria,LPA,01-12-2019,Spain,LUX,LUX-LPA
36.6749,-4.4991,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,30,Malaga,AGP,01-11-2019,Spain,LUX,LUX-AGP
36.7446,-6.0601,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,38,Jerez,XRY,01-09-2020,Spain,LUX,LUX-XRY
31.6069,-8.0363,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,32,Marrakech,RAK,01-03-2020,Maroc,LUX,LUX-RAK
37.0144,-7.9659,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,20,Faro,FAO,01-11-2019,Portugal,LUX,LUX-FAO
37.0144,-7.9659,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,1,17,Faro,FAO,01-11-2019,Portugal,LUX,LUX-FAO
28.9455,-13.6052,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,40,Lanzarote,ACE,01-06-2020,Spain,LUX,LUX-ACE
28.4527,-13.8638,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,3,42,Fuerteventura,FUE,01-07-2020,Spain,LUX,LUX-FUE
41.2971,2.0785,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,36,Barcelone,BCN,01-02-2020,Spain,LUX,LUX-BCN
28.0445,-16.5725,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,28,Tenerife Sud,TFS,01-01-2020,Spain,LUX,LUX-TFS
27.1783,33.7994,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,4,48,Hurghada,HRG,01-07-2020,Egypte,LUX,LUX-HRG
39.5517,2.7388,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,1,15,Palma Mallorca,PMI,01-10-2019,Spain,LUX,LUX-PMI
32.6979,-16.7745,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,24,Madeira,FNC,01-11-2019,Portugal,LUX,LUX-FNC
42.5696,27.5152,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,7,105,Burgas,BOJ,01-06-2020,Bulgarie,LUX,LUX-BOJ
25.5571,34.5837,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,36,Marsa Alam,RMF,01-06-2020,Egypte,LUX,LUX-RMF
28.4527,-13.8638,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,40,Fuerteventura,FUE,01-04-2020,Spain,LUX,LUX-FUE
33.875,10.7755,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,1,12,Djerba,DJE,01-11-2019,Tunisie,LUX,LUX-DJE
39.5517,2.7388,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,1,20,Palma Mallorca,PMI,01-05-2020,Spain,LUX,LUX-PMI
16.1365,-22.8889,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,26,Boa Vista,BVC,01-01-2020,Cap Vert,LUX,LUX-BVC
28.0445,-16.5725,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,26,Tenerife Sud,TFS,01-01-2020,Spain,LUX,LUX-TFS
28.4527,-13.8638,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,3,51,Fuerteventura,FUE,01-11-2019,Spain,LUX,LUX-FUE
32.6979,-16.7745,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,3,45,Madeira,FNC,01-12-2019,Portugal,LUX,LUX-FNC
16.1365,-22.8889,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,30,Boa Vista,BVC,01-01-2020,Cap Vert,LUX,LUX-BVC
49.6233,6.2044,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,30,Luxembourg,LUX,01-09-2020,Luxembourg,LUX,LUX-LUX
36.7446,-6.0601,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,3,36,Jerez,XRY,01-07-2020,Spain,LUX,LUX-XRY
27.1783,33.7994,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,28,Hurghada,HRG,01-11-2019,Egypte,LUX,LUX-HRG
28.4527,-13.8638,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,1,20,Fuerteventura,FUE,01-02-2020,Spain,LUX,LUX-FUE
36.4054,28.0862,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,4,44,Rhodos,RHO,01-07-2020,Grece,LUX,LUX-RHO
28.0445,-16.5725,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,34,Tenerife Sud,TFS,01-12-2019,Spain,LUX,LUX-TFS
27.9319,-15.3866,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,24,Gran Canaria,LPA,01-11-2019,Spain,LUX,LUX-LPA
27.9319,-15.3866,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,28,Gran Canaria,LPA,01-11-2019,Spain,LUX,LUX-LPA
27.9319,-15.3866,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,1,12,Gran Canaria,LPA,01-04-2020,Spain,LUX,LUX-LPA
30.325,-9.4131,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,26,Agadir,AGA,01-05-2020,Maroc,LUX,LUX-AGA
36.4054,28.0862,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,36,Rhodos,RHO,01-10-2020,Grece,LUX,LUX-RHO
33.875,10.7755,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,24,Djerba,DJE,01-11-2019,Tunisie,LUX,LUX-DJE
39.5517,2.7388,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,4,56,Palma Mallorca,PMI,01-10-2020,Spain,LUX,LUX-PMI
39.5517,2.7388,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,1,16,Palma Mallorca,PMI,01-11-2019,Spain,LUX,LUX-PMI
28.4527,-13.8638,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,3,45,Fuerteventura,FUE,01-01-2020,Spain,LUX,LUX-FUE
27.1783,33.7994,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,38,Hurghada,HRG,01-11-2019,Egypte,LUX,LUX-HRG
27.9319,-15.3866,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,34,Gran Canaria,LPA,01-11-2019,Spain,LUX,LUX-LPA
35.3397,25.1803,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,5,95,Heraklion,HER,01-07-2020,Grece,LUX,LUX-HER
36.6749,-4.4991,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,4,44,Malaga,AGP,01-11-2019,Spain,LUX,LUX-AGP
36.7446,-6.0601,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,40,Jerez,XRY,01-06-2020,Spain,LUX,LUX-XRY
41.2971,2.0785,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,40,Barcelone,BCN,01-11-2019,Spain,LUX,LUX-BCN
40.6576,17.947,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,22,Brindisi,BDS,01-09-2020,Italie,LUX,LUX-BDS
27.1783,33.7994,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,20,Hurghada,HRG,01-02-2020,Egypte,LUX,LUX-HRG
48.1103,16.5697,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,30,Vienna,VIE,01-12-2019,Autriche,LUX,LUX-VIE
32.6979,-16.7745,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,1,11,Madeira,FNC,01-11-2019,Portugal,LUX,LUX-FNC
33.875,10.7755,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,28,Djerba,DJE,01-12-2019,Tunisie,LUX,LUX-DJE
27.9319,-15.3866,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,34,Gran Canaria,LPA,01-12-2019,Spain,LUX,LUX-LPA
33.875,10.7755,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,24,Djerba,DJE,01-12-2019,Tunisie,LUX,LUX-DJE
27.9319,-15.3866,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,34,Gran Canaria,LPA,01-11-2019,Spain,LUX,LUX-LPA
28.0445,-16.5725,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,3,39,Tenerife Sud,TFS,01-03-2020,Spain,LUX,LUX-TFS
42.5696,27.5152,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,4,48,Burgas,BOJ,01-09-2020,Bulgarie,LUX,LUX-BOJ
27.1783,33.7994,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,30,Hurghada,HRG,01-02-2020,Egypte,LUX,LUX-HRG
36.4054,28.0862,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,4,64,Rhodos,RHO,01-10-2020,Grece,LUX,LUX-RHO
38.7813,-9.1359,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,20,Lisboa,LIS,01-07-2020,Portugal,LUX,LUX-LIS
36.8987,30.8005,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,4,68,Antalya,AYT,01-05-2020,Turquie,LUX,LUX-AYT
36.6749,-4.4991,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,22,Malaga,AGP,01-12-2019,Spain,LUX,LUX-AGP
16.7414,-22.9494,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,38,Sal,SID,01-11-2019,Cap Vert,LUX,LUX-SID
39.5517,2.7388,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,20,Palma Mallorca,PMI,01-09-2020,Spain,LUX,LUX-PMI
27.1783,33.7994,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,1,16,Hurghada,HRG,01-12-2019,Egypte,LUX,LUX-HRG
36.6749,-4.4991,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,26,Malaga,AGP,01-03-2020,Spain,LUX,LUX-AGP
28.9455,-13.6052,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,3,51,Lanzarote,ACE,01-11-2019,Spain,LUX,LUX-ACE
27.9319,-15.3866,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,3,48,Gran Canaria,LPA,01-07-2020,Spain,LUX,LUX-LPA
31.6069,-8.0363,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,38,Marrakech,RAK,01-03-2020,Maroc,LUX,LUX-RAK
28.4527,-13.8638,Luxembourg-Findel International Airport,Luxemburg,Luxembourg,49.6233,6.20444,2,28,Fuerteventura,FUE,01-11-2019,Spain,LUX,LUX-FUE
